date,year,month,day,weekday,weekend,holiday,school_holiday,season,lockdown_level,is_workday,RAIN,SNOW,SUN,TEMP,WIND,cyclists,Tramvaje,Autobusy,Metro
2024-04-04,2024,4,4,Thursday,0,0,0,spring,0,1,0.4,0.0,8.6,14.9,1.0,15337.0,1333822.0,864614.0,1037449.0
2024-04-05,2024,4,5,Friday,0,0,0,spring,0,1,0.3,0.0,10.4,18.1,2.0,21002.0,1216853.0,820096.0,1059763.0
2024-04-06,2024,4,6,Saturday,1,0,0,spring,0,0,0.0,0.0,5.3,13.3,4.3,36961.0,724291.0,457499.0,914636.0
2024-04-07,2024,4,7,Sunday,1,0,0,spring,0,0,0.0,0.0,5.6,12.8,3.0,42813.0,660839.0,385788.0,451348.0
2024-04-08,2024,4,8,Monday,0,0,0,spring,0,1,0.0,0.0,0.0,10.3,1.7,28499.0,1156213.0,860938.0,400672.0
2024-04-09,2024,4,9,Tuesday,0,0,0,spring,0,1,0.8,0.0,0.0,7.5,2.3,31393.0,1250009.0,883913.0,364806.0
2024-04-10,2024,4,10,Wednesday,0,0,0,spring,0,1,0.1,0.0,0.0,6.6,3.3,13203.0,1263076.0,884160.0,335794.0
2024-04-11,2024,4,11,Thursday,0,0,0,spring,0,1,0.0,0.0,0.0,9.9,1.7,23983.0,1247077.0,896462.0,979003.0
2024-04-12,2024,4,12,Friday,0,0,0,spring,0,1,0.0,0.0,6.6,13.5,2.3,24901.0,1211958.0,807234.0,1045526.0
2024-04-13,2024,4,13,Saturday,1,0,0,spring,0,0,0.0,0.0,2.6,12.8,2.0,33546.0,795211.0,443756.0,1034170.0
2024-04-14,2024,4,14,Sunday,1,0,0,spring,0,0,0.8,0.0,2.8,10.3,3.7,30110.0,638308.0,371071.0,997588.0
2024-04-15,2024,4,15,Monday,0,0,0,spring,0,1,0.3,0.0,2.3,9.3,2.3,13680.0,1152137.0,861852.0,572709.0
2024-04-16,2024,4,16,Tuesday,0,0,0,spring,0,1,0.3,0.0,1.4,12.4,3.7,12183.0,1206374.0,854019.0,522584.0
2024-04-17,2024,4,17,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.1,9.6,2.7,14655.0,1255832.0,907700.0,1014493.0
2024-04-18,2024,4,18,Thursday,0,0,0,spring,0,1,0.0,0.0,1.4,9.8,1.3,14304.0,1238120.0,873241.0,1046930.0
2024-04-19,2024,4,19,Friday,0,0,0,spring,0,1,2.7,0.0,3.4,9.2,3.3,8664.0,1109542.0,783285.0,1076199.0
2024-04-20,2024,4,20,Saturday,1,0,0,spring,0,0,1.1,0.0,8.3,9.1,3.7,4993.0,631123.0,386685.0,1041067.0
2024-04-21,2024,4,21,Sunday,1,0,0,spring,0,0,0.0,0.0,13.1,11.4,1.7,11758.0,595519.0,362581.0,975197.0
2024-04-22,2024,4,22,Monday,0,0,0,spring,0,1,0.0,0.0,10.8,11.1,2.3,11570.0,1137221.0,853891.0,587247.0
2024-04-23,2024,4,23,Tuesday,0,0,0,spring,0,1,0.0,0.0,0.4,7.0,2.7,13489.0,1174662.0,865100.0,454257.0
2024-04-24,2024,4,24,Wednesday,0,0,0,spring,0,1,0.0,0.0,5.5,3.6,4.7,14687.0,1239789.0,875282.0,1004700.0
2024-04-25,2024,4,25,Thursday,0,0,0,spring,0,1,0.0,0.0,7.5,4.3,4.3,13324.0,1184368.0,869256.0,1032299.0
2024-04-26,2024,4,26,Friday,0,0,0,spring,0,1,0.0,0.0,2.4,5.2,6.0,17384.0,1119508.0,799294.0,1070328.0
2024-04-27,2024,4,27,Saturday,1,0,0,spring,0,0,0.0,0.0,3.9,5.5,6.3,28979.0,737210.0,453469.0,1027817.0
2024-04-28,2024,4,28,Sunday,1,0,0,spring,0,0,0.0,0.0,7.8,5.7,5.7,32384.0,612314.0,381294.0,942098.0
2024-04-29,2024,4,29,Monday,0,0,0,spring,0,1,0.0,0.0,13.3,9.5,2.0,24198.0,1141816.0,846154.0,586249.0
2024-04-30,2024,4,30,Tuesday,0,0,0,spring,0,1,0.0,0.0,13.2,13.1,2.0,27719.0,1246631.0,915382.0,474816.0
2024-05-01,2024,5,1,Wednesday,0,1,0,spring,0,0,0.0,0.0,3.9,13.1,4.0,36664.0,712093.0,457718.0,451996.0
2024-05-02,2024,5,2,Thursday,0,0,0,spring,0,1,0.0,0.0,10.9,13.5,2.3,25008.0,1185958.0,832793.0,1012353.0
2024-05-03,2024,5,3,Friday,0,0,0,spring,0,1,1.0,0.0,7.6,12.8,4.0,16490.0,1058811.0,755338.0,1062906.0
2024-05-04,2024,5,4,Saturday,1,0,0,spring,0,0,0.0,0.0,0.0,7.6,3.7,25755.0,665667.0,429197.0,1011585.0
2024-05-05,2024,5,5,Sunday,1,0,0,spring,0,0,0.0,0.0,10.0,14.0,2.0,27489.0,544456.0,349655.0,938811.0
2024-05-06,2024,5,6,Monday,0,0,0,spring,0,1,6.4,0.0,13.3,16.9,3.0,22047.0,1207035.0,829771.0,531766.0
2024-05-07,2024,5,7,Tuesday,0,0,0,spring,0,1,9.0,0.0,13.3,17.7,3.7,8367.0,1156601.0,831864.0,515476.0
2024-05-08,2024,5,8,Wednesday,0,1,0,spring,0,0,0.0,0.0,12.3,16.6,4.0,27346.0,622794.0,378654.0,423628.0
2024-05-09,2024,5,9,Thursday,0,0,0,spring,0,1,0.0,0.0,12.1,17.5,3.7,30880.0,1138066.0,819952.0,1006788.0
2024-05-10,2024,5,10,Friday,0,0,0,spring,0,1,0.0,0.0,10.9,17.5,3.3,29035.0,1069955.0,751484.0,1026157.0
2024-05-11,2024,5,11,Saturday,1,0,0,spring,0,0,0.0,0.0,6.4,16.8,4.0,31063.0,692083.0,440223.0,1012541.0
2024-05-12,2024,5,12,Sunday,1,0,0,spring,0,0,0.0,0.0,3.8,15.2,2.7,30377.0,610098.0,371316.0,950511.0
2024-05-13,2024,5,13,Monday,0,0,0,spring,0,1,0.0,0.0,2.5,16.8,4.0,32657.0,1151668.0,870476.0,562181.0
2024-05-14,2024,5,14,Tuesday,0,0,0,spring,0,1,0.0,0.0,11.6,12.7,4.3,37635.0,1231919.0,872663.0,480637.0
2024-05-15,2024,5,15,Wednesday,0,0,0,spring,0,1,0.0,0.0,6.4,8.5,5.0,32773.0,1300109.0,904257.0,992982.0
2024-05-16,2024,5,16,Thursday,0,0,0,spring,0,1,0.5,0.0,3.0,9.3,2.7,23570.0,1214277.0,858183.0,1021401.0
2024-05-17,2024,5,17,Friday,0,0,0,spring,0,1,4.7,0.0,1.7,10.5,5.7,10340.0,1034422.0,760192.0,1029326.0
2024-05-18,2024,5,18,Saturday,1,0,0,spring,0,0,0.0,0.0,0.8,14.6,2.0,14229.0,706298.0,431624.0,1039768.0
2024-05-19,2024,5,19,Sunday,1,0,0,spring,0,0,0.2,0.0,8.9,16.5,1.3,24285.0,593657.0,382625.0,952359.0
2024-05-20,2024,5,20,Monday,0,0,0,spring,0,1,0.0,0.0,5.9,17.0,2.7,36290.0,1189248.0,851499.0,567323.0
2024-05-21,2024,5,21,Tuesday,0,0,0,spring,0,1,7.0,0.0,9.2,18.4,1.3,20976.0,1168697.0,842350.0,458601.0
2024-05-22,2024,5,22,Wednesday,0,0,0,spring,0,1,0.0,0.0,13.6,22.2,2.7,20473.0,1138813.0,869663.0,975729.0
2024-05-23,2024,5,23,Thursday,0,0,0,spring,0,1,0.0,0.0,7.1,18.3,2.3,33680.0,1210704.0,859268.0,997446.0
2024-05-24,2024,5,24,Friday,0,0,0,spring,0,1,0.3,0.0,0.7,16.3,3.0,19577.0,1047517.0,763815.0,1034486.0
2024-05-25,2024,5,25,Saturday,1,0,0,spring,0,0,0.8,0.0,2.7,14.9,2.3,22773.0,654516.0,409977.0,1020838.0
2024-05-26,2024,5,26,Sunday,1,0,0,spring,0,0,2.1,0.0,5.2,17.9,1.3,27626.0,631440.0,382959.0,926099.0
2024-05-27,2024,5,27,Monday,0,0,0,spring,0,1,0.0,0.0,6.9,18.9,2.0,26105.0,1097170.0,831080.0,580734.0
2024-05-28,2024,5,28,Tuesday,0,0,0,spring,0,1,3.5,0.0,6.6,19.6,2.0,17864.0,1097384.0,836548.0,484456.0
2024-05-29,2024,5,29,Wednesday,0,0,0,spring,0,1,0.0,0.0,3.9,20.9,1.7,37008.0,1276860.0,873051.0,976513.0
2024-05-30,2024,5,30,Thursday,0,0,0,spring,0,1,3.1,0.0,7.6,20.9,2.7,22679.0,1161884.0,841932.0,1029414.0
2024-05-31,2024,5,31,Friday,0,0,0,spring,0,1,9.4,0.0,6.8,16.8,3.0,17178.0,1053824.0,769234.0,1056175.0
2024-06-01,2024,6,1,Saturday,1,0,0,summer,0,0,6.5,0.0,4.7,18.4,1.7,6179.0,595240.0,373835.0,1026437.0
2024-06-02,2024,6,2,Sunday,1,0,0,summer,0,0,12.3,0.0,3.1,17.2,2.0,13054.0,491044.0,334494.0,963414.0
2024-06-03,2024,6,3,Monday,0,0,0,summer,0,1,0.0,0.0,0.6,17.9,1.0,21294.0,1059414.0,837795.0,548134.0
2024-06-04,2024,6,4,Tuesday,0,0,0,summer,0,1,0.0,0.0,5.5,20.0,1.3,30775.0,1182152.0,847293.0,469249.0
2024-06-05,2024,6,5,Wednesday,0,0,0,summer,0,1,0.0,0.0,10.2,21.6,1.7,33512.0,1157431.0,862558.0,978433.0
2024-06-06,2024,6,6,Thursday,0,0,0,summer,0,1,4.7,0.0,10.9,20.1,3.0,27493.0,1164475.0,832032.0,996061.0
2024-06-07,2024,6,7,Friday,0,0,0,summer,0,1,0.0,0.0,14.9,20.2,1.7,25085.0,1083677.0,782174.0,1061761.0
2024-06-08,2024,6,8,Saturday,1,0,0,summer,0,0,0.0,0.0,12.8,20.2,2.3,33485.0,663716.0,436241.0,1020396.0
2024-06-09,2024,6,9,Sunday,1,0,0,summer,0,0,0.0,0.0,8.9,18.5,3.0,34003.0,553228.0,358627.0,938614.0
2024-06-10,2024,6,10,Monday,0,0,0,summer,0,1,0.0,0.0,7.6,18.8,2.3,24881.0,1102265.0,829862.0,573123.0
2024-06-11,2024,6,11,Tuesday,0,0,0,summer,0,1,0.0,0.0,1.8,17.3,1.3,27168.0,1187677.0,844131.0,472124.0
2024-06-12,2024,6,12,Wednesday,0,0,0,summer,0,1,0.1,0.0,2.5,17.5,1.7,27915.0,1187101.0,860434.0,975436.0
2024-06-13,2024,6,13,Thursday,0,0,0,summer,0,1,0.1,0.0,3.3,17.2,4.0,21830.0,1178345.0,832430.0,1013510.0
2024-06-14,2024,6,14,Friday,0,0,0,summer,0,1,0.0,0.0,5.4,18.8,2.3,22216.0,1049260.0,749739.0,1018431.0
2024-06-15,2024,6,15,Saturday,1,0,0,summer,0,0,0.0,0.0,4.1,16.3,3.3,22880.0,626959.0,410477.0,1000121.0
2024-06-16,2024,6,16,Sunday,1,0,0,summer,0,0,0.0,0.0,8.2,19.3,3.3,33623.0,549105.0,353313.0,931242.0
2024-06-17,2024,6,17,Monday,0,0,0,summer,0,1,0.0,0.0,2.2,15.3,6.0,28657.0,1066620.0,807969.0,550142.0
2024-06-18,2024,6,18,Tuesday,0,0,0,summer,0,1,0.0,0.0,10.6,18.3,3.3,34213.0,1125299.0,832017.0,496477.0
2024-06-19,2024,6,19,Wednesday,0,0,0,summer,0,1,0.0,0.0,4.6,18.7,2.3,28732.0,1225192.0,839168.0,971531.0
2024-06-20,2024,6,20,Thursday,0,0,0,summer,0,1,0.0,0.0,4.1,17.4,2.3,29621.0,1148993.0,821795.0,1024433.0
2024-06-21,2024,6,21,Friday,0,0,0,summer,0,1,11.4,0.0,4.2,18.9,3.3,19438.0,1039365.0,712922.0,1051294.0
2024-06-22,2024,6,22,Saturday,1,0,0,summer,0,0,0.0,0.0,8.1,23.1,1.3,25266.0,578789.0,405446.0,1013066.0
2024-06-23,2024,6,23,Sunday,1,0,0,summer,0,0,0.0,0.0,15.5,26.0,2.7,33228.0,540892.0,374739.0,886037.0
2024-06-24,2024,6,24,Monday,0,0,0,summer,0,1,0.0,0.0,13.2,28.2,2.0,29993.0,1148793.0,810774.0,517721.0
2024-06-25,2024,6,25,Tuesday,0,0,0,summer,0,1,0.0,0.0,8.5,25.3,2.3,33224.0,1137209.0,824776.0,463743.0
2024-06-26,2024,6,26,Wednesday,0,0,0,summer,0,1,0.0,0.0,2.7,20.0,2.7,30457.0,1233874.0,846169.0,987037.0
2024-06-27,2024,6,27,Thursday,0,0,0,summer,0,1,21.4,0.0,3.3,17.0,2.7,20477.0,1101966.0,799972.0,1022321.0
2024-06-28,2024,6,28,Friday,0,0,0,summer,0,1,0.0,0.0,7.6,18.4,2.3,22201.0,1013064.0,761327.0,1039813.0
2024-06-29,2024,6,29,Saturday,1,0,0,summer,0,0,0.0,0.0,9.4,22.3,3.7,15327.0,532730.0,434562.0,1012396.0
2024-06-30,2024,6,30,Sunday,1,0,0,summer,0,0,3.6,0.0,7.6,21.1,3.0,19228.0,451362.0,379849.0,908106.0
2024-07-01,2024,7,1,Monday,0,0,1,summer,0,1,0.5,0.0,11.9,23.5,3.0,17475.0,895461.0,683666.0,452799.0
2024-07-02,2024,7,2,Tuesday,0,0,1,summer,0,1,0.0,0.0,4.9,18.8,3.3,25271.0,951479.0,678219.0,388519.0
2024-07-03,2024,7,3,Wednesday,0,0,1,summer,0,1,0.1,0.0,8.6,16.2,4.0,22525.0,943584.0,673280.0,734032.0
2024-07-04,2024,7,4,Thursday,0,0,1,summer,0,1,2.8,0.0,12.9,19.3,1.7,19405.0,847247.0,596145.0,711388.0
2024-07-05,2024,7,5,Friday,0,1,1,summer,0,0,0.0,0.0,6.4,20.3,3.3,20952.0,544143.0,359723.0,430358.0
2024-07-06,2024,7,6,Saturday,1,1,1,summer,0,0,11.9,0.0,8.0,17.6,6.0,18177.0,433926.0,294254.0,422896.0
2024-07-07,2024,7,7,Sunday,1,0,1,summer,0,0,0.6,0.0,11.4,19.2,2.7,12323.0,447138.0,281946.0,572410.0
2024-07-08,2024,7,8,Monday,0,0,1,summer,0,1,0.2,0.0,10.4,23.1,3.0,26493.0,902800.0,608417.0,388103.0
2024-07-09,2024,7,9,Tuesday,0,0,1,summer,0,1,0.0,0.0,10.1,21.6,4.7,27979.0,856006.0,620684.0,366720.0
2024-07-10,2024,7,10,Wednesday,0,0,1,summer,0,1,0.6,0.0,12.5,25.8,1.3,20982.0,845301.0,598866.0,797010.0
2024-07-11,2024,7,11,Thursday,0,0,1,summer,0,1,0.0,0.0,9.9,25.9,4.3,28076.0,901767.0,595716.0,850069.0
2024-07-12,2024,7,12,Friday,0,0,1,summer,0,1,4.3,0.0,1.8,20.3,3.7,17142.0,804511.0,533638.0,861416.0
2024-07-13,2024,7,13,Saturday,1,0,1,summer,0,0,2.7,0.0,2.6,18.5,3.3,24022.0,524496.0,342718.0,841815.0
2024-07-14,2024,7,14,Sunday,1,0,1,summer,0,0,0.0,0.0,1.8,14.2,4.3,32339.0,497961.0,321766.0,771718.0
2024-07-15,2024,7,15,Monday,0,0,1,summer,0,1,0.0,0.0,0.2,15.3,4.0,30526.0,916026.0,598781.0,426822.0
2024-07-16,2024,7,16,Tuesday,0,0,1,summer,0,1,0.2,0.0,12.4,18.7,3.0,31280.0,932870.0,620734.0,390579.0
2024-07-17,2024,7,17,Wednesday,0,0,1,summer,0,1,0.0,0.0,0.7,18.7,2.0,33497.0,926771.0,621389.0,839732.0
2024-07-18,2024,7,18,Thursday,0,0,1,summer,0,1,0.0,0.0,10.3,21.9,3.0,31871.0,896978.0,603131.0,866248.0
2024-07-19,2024,7,19,Friday,0,0,1,summer,0,1,0.0,0.0,10.9,23.3,2.3,26282.0,774070.0,541762.0,870904.0
2024-07-20,2024,7,20,Saturday,1,0,1,summer,0,0,0.0,0.0,12.6,23.6,1.3,25785.0,507917.0,342678.0,843017.0
2024-07-21,2024,7,21,Sunday,1,0,1,summer,0,0,0.0,0.0,5.5,21.9,2.3,24420.0,444524.0,304713.0,755511.0
2024-07-22,2024,7,22,Monday,0,0,1,summer,0,1,0.0,0.0,7.0,23.8,1.3,23561.0,896223.0,584895.0,481905.0
2024-07-23,2024,7,23,Tuesday,0,0,1,summer,0,1,2.3,0.0,4.4,23.1,2.3,33805.0,896577.0,611161.0,443950.0
2024-07-24,2024,7,24,Wednesday,0,0,1,summer,0,1,0.0,0.0,2.7,21.3,2.3,29215.0,900001.0,614574.0,816607.0
2024-07-25,2024,7,25,Thursday,0,0,1,summer,0,1,0.0,0.0,9.8,23.5,2.0,32661.0,888545.0,612857.0,853884.0
2024-07-26,2024,7,26,Friday,0,0,1,summer,0,1,0.0,0.0,6.7,22.7,2.3,26336.0,760388.0,542151.0,859862.0
2024-07-27,2024,7,27,Saturday,1,0,1,summer,0,0,4.0,0.0,3.4,20.5,3.0,23455.0,483406.0,335889.0,835539.0
2024-07-28,2024,7,28,Sunday,1,0,1,summer,0,0,0.0,0.0,5.8,22.3,2.0,25387.0,433896.0,311670.0,749100.0
2024-07-29,2024,7,29,Monday,0,0,1,summer,0,1,0.0,0.0,4.7,20.5,2.7,32960.0,824335.0,604896.0,456692.0
2024-07-30,2024,7,30,Tuesday,0,0,1,summer,0,1,0.0,0.0,8.9,24.3,3.3,36573.0,886129.0,616522.0,493793.0
2024-07-31,2024,7,31,Wednesday,0,0,1,summer,0,1,3.8,0.0,1.5,19.1,2.3,32499.0,850444.0,601946.0,829231.0
2024-08-01,2024,8,1,Thursday,0,0,1,summer,0,1,0.0,0.0,6.7,19.1,2.7,27547.0,813361.0,581839.0,838865.0
2024-08-02,2024,8,2,Friday,0,0,1,summer,0,1,4.2,0.0,4.8,16.8,2.3,14534.0,739006.0,505837.0,873045.0
2024-08-03,2024,8,3,Saturday,1,0,1,summer,0,0,2.9,0.0,0.1,20.8,3.3,30775.0,558920.0,344402.0,845796.0
2024-08-04,2024,8,4,Sunday,1,0,1,summer,0,0,11.2,0.0,10.5,25.1,3.0,14967.0,455838.0,286234.0,758260.0
2024-08-05,2024,8,5,Monday,0,0,1,summer,0,1,0.0,0.0,0.2,15.8,2.3,28195.0,851323.0,607220.0,495542.0
2024-08-06,2024,8,6,Tuesday,0,0,1,summer,0,1,0.0,0.0,6.4,19.2,2.0,38013.0,913312.0,609740.0,512446.0
2024-08-07,2024,8,7,Wednesday,0,0,1,summer,0,1,1.6,0.0,11.7,20.5,3.0,31323.0,882372.0,610719.0,836679.0
2024-08-08,2024,8,8,Thursday,0,0,1,summer,0,1,4.7,0.0,13.1,23.5,3.7,23075.0,857602.0,576618.0,871402.0
2024-08-09,2024,8,9,Friday,0,0,1,summer,0,1,0.0,0.0,0.6,14.7,3.0,25946.0,787117.0,553438.0,862145.0
2024-08-10,2024,8,10,Saturday,1,0,1,summer,0,0,0.0,0.0,0.8,12.8,3.3,26528.0,538000.0,362164.0,851707.0
2024-08-11,2024,8,11,Sunday,1,0,1,summer,0,0,0.0,0.0,7.8,14.2,3.0,25856.0,460376.0,317108.0,779084.0
2024-08-12,2024,8,12,Monday,0,0,1,summer,0,1,0.0,0.0,0.1,15.1,3.0,26461.0,825130.0,602789.0,530448.0
2024-08-13,2024,8,13,Tuesday,0,0,1,summer,0,1,0.0,0.0,5.6,20.3,3.7,28596.0,807772.0,592446.0,458656.0
2024-08-14,2024,8,14,Wednesday,0,0,1,summer,0,1,9.9,0.0,8.8,20.5,2.0,26830.0,796814.0,601996.0,850382.0
2024-08-15,2024,8,15,Thursday,0,0,1,summer,0,1,0.1,0.0,8.7,19.5,2.0,21291.0,813402.0,574415.0,892092.0
2024-08-16,2024,8,16,Friday,0,0,1,summer,0,1,0.0,0.0,6.4,17.7,2.7,23762.0,727890.0,537054.0,894894.0
2024-08-17,2024,8,17,Saturday,1,0,1,summer,0,0,0.0,0.0,9.3,16.3,1.7,21585.0,540980.0,362360.0,850302.0
2024-08-18,2024,8,18,Sunday,1,0,1,summer,0,0,30.9,0.0,12.6,19.0,2.0,13859.0,396178.0,291590.0,771959.0
2024-08-19,2024,8,19,Monday,0,0,1,summer,0,1,0.4,0.0,12.8,21.1,1.3,14702.0,827349.0,623128.0,493507.0
2024-08-20,2024,8,20,Tuesday,0,0,1,summer,0,1,0.0,0.0,6.6,21.8,2.0,31985.0,880792.0,637036.0,445780.0
2024-08-21,2024,8,21,Wednesday,0,0,1,summer,0,1,0.0,0.0,3.3,16.9,4.0,27197.0,883496.0,649202.0,832457.0
2024-08-22,2024,8,22,Thursday,0,0,1,summer,0,1,0.0,0.0,3.4,17.6,2.3,27923.0,821682.0,622845.0,855152.0
2024-08-23,2024,8,23,Friday,0,0,1,summer,0,1,0.0,0.0,8.9,21.3,1.7,22853.0,763367.0,566983.0,856986.0
2024-08-24,2024,8,24,Saturday,1,0,1,summer,0,0,0.1,0.0,12.9,21.3,1.7,19709.0,524120.0,348162.0,832725.0
