OBS_TYPE,WSI,BEGIN_DATE,END_DATE,EG_EL_ABBREVIATION,NAME,UN_DESCRIPTION,HEIGHT,SCHEDULE,
DLY,0-203-0-41001006001,1970-04-01T00:00Z,1972-01-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001006001,1970-04-01T00:00Z,1972-01-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001006001,1970-04-01T00:00Z,1972-01-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001006001,1970-04-01T00:00Z,1972-01-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001006001,1970-04-01T00:00Z,1972-01-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-41001006001,1972-03-01T00:00Z,1987-11-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001006001,1972-03-01T00:00Z,1987-11-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001006001,1972-03-01T00:00Z,1987-11-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001006001,1972-03-01T00:00Z,1987-11-30T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-41001006001,1972-03-01T00:00Z,1987-11-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001006001,1972-03-01T00:00Z,1987-11-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001007001,1907-01-01T00:00Z,1908-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1911-01-01T00:00Z,1912-05-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1898-01-01T00:00Z,1913-01-31T23:59Z,SRA,Srážka,mm,1.35,"07:00",
DLY,0-203-0-41001007001,1898-01-01T00:00Z,1913-01-31T23:59Z,API30,Index předchozích srážek,mm,1.35,"07:00",
DLY,0-203-0-41001007001,1913-02-01T00:00Z,1913-09-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1913-02-01T00:00Z,1913-09-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001007001,1913-02-01T00:00Z,1913-09-30T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1913-02-01T00:00Z,1913-09-30T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1913-02-01T00:00Z,1913-09-30T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1914-01-01T00:00Z,1914-07-31T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1914-01-01T00:00Z,1914-07-31T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1914-01-01T00:00Z,1914-07-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1914-01-01T00:00Z,1914-07-31T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1914-01-01T00:00Z,1914-07-31T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001007001,1921-01-01T00:00Z,1922-09-30T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1919-08-01T00:00Z,1922-09-30T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1919-08-01T00:00Z,1922-09-30T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1922-01-01T00:00Z,1922-09-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1922-01-01T00:00Z,1922-09-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001007001,1922-11-01T00:00Z,1926-02-28T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001007001,1922-11-01T00:00Z,1926-02-28T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1922-11-01T00:00Z,1926-02-28T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1922-11-01T00:00Z,1926-02-28T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1922-11-01T00:00Z,1926-02-28T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1926-05-01T00:00Z,1926-11-30T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1926-05-01T00:00Z,1926-11-30T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1926-05-01T00:00Z,1926-11-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1926-05-01T00:00Z,1926-11-30T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1926-05-01T00:00Z,1926-11-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001007001,1927-01-01T00:00Z,1927-07-31T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1927-01-01T00:00Z,1927-07-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001007001,1927-01-01T00:00Z,1927-07-31T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001007001,1927-01-01T00:00Z,1929-08-31T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1927-01-01T00:00Z,1929-08-31T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1934-01-01T00:00Z,1936-03-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001007001,1934-01-01T00:00Z,1936-03-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001007001,1934-01-01T00:00Z,1936-03-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001007001,1930-03-01T00:00Z,1938-04-30T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1930-03-01T00:00Z,1938-04-30T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1939-03-01T00:00Z,1940-03-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001007001,1939-03-01T00:00Z,1940-03-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001007001,1939-03-01T00:00Z,1944-12-31T23:59Z,API30,Index předchozích srážek,mm,1.3,"07:00",
DLY,0-203-0-41001007001,1939-03-01T00:00Z,1944-12-31T23:59Z,SRA,Srážka,mm,1.3,"07:00",
DLY,0-203-0-41001012001,1895-08-01T00:00Z,1895-12-31T23:59Z,SRA,Srážka,mm,1.39,"07:00",
DLY,0-203-0-41001012001,1895-08-01T00:00Z,1895-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001012001,1895-08-01T00:00Z,1895-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001012001,1895-08-01T00:00Z,1895-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001012001,1895-08-01T00:00Z,1895-12-31T23:59Z,API30,Index předchozích srážek,mm,1.39,"07:00",
DLY,0-203-0-41001012001,1896-02-01T00:00Z,1907-03-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001012001,1896-02-01T00:00Z,1907-03-31T23:59Z,API30,Index předchozích srážek,mm,1.39,"07:00",
DLY,0-203-0-41001012001,1895-09-01T00:00Z,1907-03-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001012001,1896-02-01T00:00Z,1907-03-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001012001,1896-02-01T00:00Z,1907-03-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001012001,1896-02-01T00:00Z,1907-03-31T23:59Z,SRA,Srážka,mm,1.39,"07:00",
DLY,0-203-0-41001012001,1907-06-01T00:00Z,1908-02-29T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001012001,1907-06-01T00:00Z,1908-02-29T23:59Z,SRA,Srážka,mm,1.39,"07:00",
DLY,0-203-0-41001012001,1907-06-01T00:00Z,1908-02-29T23:59Z,API30,Index předchozích srážek,mm,1.39,"07:00",
DLY,0-203-0-41001012001,1907-06-01T00:00Z,1908-02-29T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001012001,1907-06-01T00:00Z,1908-02-29T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001012001,1907-06-01T00:00Z,1908-02-29T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001013001,1905-01-01T00:00Z,1905-12-31T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001013001,1905-01-01T00:00Z,1905-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001013001,1905-01-01T00:00Z,1905-12-31T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001013001,1900-01-01T00:00Z,1908-12-31T23:59Z,SRA,Srážka,mm,.93,"07:00",
DLY,0-203-0-41001013001,1907-01-01T00:00Z,1908-12-31T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001013001,1907-01-01T00:00Z,1908-12-31T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001013001,1907-01-01T00:00Z,1908-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001013001,1900-01-01T00:00Z,1908-12-31T23:59Z,API30,Index předchozích srážek,mm,.93,"07:00",
DLY,0-203-0-41001013001,1914-04-01T00:00Z,1919-12-31T23:59Z,API30,Index předchozích srážek,mm,1.6,"07:00",
DLY,0-203-0-41001013001,1914-04-01T00:00Z,1919-12-31T23:59Z,SRA,Srážka,mm,1.6,"07:00",
DLY,0-203-0-41001013001,1920-01-01T00:00Z,1924-01-05T23:59Z,API30,Index předchozích srážek,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1920-01-01T00:00Z,1924-01-05T23:59Z,SRA,Srážka,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1924-02-11T00:00Z,1928-04-30T23:59Z,API30,Index předchozích srážek,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1924-02-11T00:00Z,1928-04-30T23:59Z,SRA,Srážka,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1928-11-01T00:00Z,1929-06-30T23:59Z,SRA,Srážka,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1928-11-01T00:00Z,1929-06-30T23:59Z,API30,Index předchozích srážek,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1930-01-01T00:00Z,1934-04-30T23:59Z,SRA,Srážka,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1930-01-01T00:00Z,1934-04-30T23:59Z,API30,Index předchozích srážek,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1934-01-01T00:00Z,1936-08-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001013001,1934-01-01T00:00Z,1936-08-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1934-01-01T00:00Z,1936-08-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1934-07-01T00:00Z,1937-07-31T23:59Z,API30,Index předchozích srážek,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1934-07-01T00:00Z,1937-07-31T23:59Z,SRA,Srážka,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1938-01-01T00:00Z,1938-07-31T23:59Z,SRA,Srážka,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1938-01-01T00:00Z,1938-07-31T23:59Z,API30,Index předchozích srážek,mm,1.1,"07:00",
DLY,0-203-0-41001013001,1939-01-01T00:00Z,1945-02-28T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001013001,1941-01-01T00:00Z,1945-02-28T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1941-01-01T00:00Z,1945-02-28T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1939-01-01T00:00Z,1945-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001013001,1941-01-01T00:00Z,1945-02-28T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-08-01T00:00Z,1945-10-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001013001,1945-08-01T00:00Z,1945-10-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-08-01T00:00Z,1945-10-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001013001,1945-08-01T00:00Z,1945-10-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-08-01T00:00Z,1945-10-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-12-01T00:00Z,1946-06-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-12-01T00:00Z,1946-06-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-12-01T00:00Z,1946-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001013001,1945-12-01T00:00Z,1946-06-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1945-12-01T00:00Z,1946-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001013001,1946-10-01T00:00Z,1949-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001013001,1946-10-01T00:00Z,1949-02-28T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001013001,1946-10-01T00:00Z,1949-02-28T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1946-10-01T00:00Z,1949-02-28T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1946-10-01T00:00Z,1949-02-28T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001013001,1950-08-01T00:00Z,1951-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001013001,1950-08-01T00:00Z,1951-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001013001,1950-08-01T00:00Z,1951-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001013001,1946-01-01T00:00Z,1951-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-41001013001,1950-08-01T00:00Z,1951-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001013001,1950-08-01T00:00Z,1951-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001017001,1922-05-08T00:00Z,1922-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1922-05-08T00:00Z,1922-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1922-05-08T00:00Z,1922-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1922-05-08T00:00Z,1922-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1922-09-01T00:00Z,1923-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1922-09-01T00:00Z,1923-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1922-09-01T00:00Z,1923-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1922-09-01T00:00Z,1923-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1923-09-01T00:00Z,1924-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1923-09-01T00:00Z,1924-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1923-09-01T00:00Z,1924-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1923-09-01T00:00Z,1924-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1924-09-01T00:00Z,1925-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1924-09-01T00:00Z,1925-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1924-09-01T00:00Z,1925-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1924-09-01T00:00Z,1925-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1925-09-01T00:00Z,1926-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1925-09-01T00:00Z,1926-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1925-09-01T00:00Z,1926-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1925-09-01T00:00Z,1926-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1926-09-01T00:00Z,1927-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1926-09-01T00:00Z,1927-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1926-09-01T00:00Z,1927-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1926-09-01T00:00Z,1927-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1927-09-01T00:00Z,1928-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1927-09-01T00:00Z,1928-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1927-09-01T00:00Z,1928-06-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1927-09-01T00:00Z,1928-06-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1928-09-01T00:00Z,1931-04-30T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001017001,1928-09-01T00:00Z,1931-04-30T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001017001,1928-09-01T00:00Z,1934-07-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1928-09-01T00:00Z,1934-07-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1934-09-01T00:00Z,1938-09-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1934-11-01T00:00Z,1938-09-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001017001,1934-11-01T00:00Z,1938-09-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001017001,1934-11-01T00:00Z,1938-09-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-41001017001,1934-09-01T00:00Z,1938-09-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001017001,1939-01-01T00:00Z,1945-02-28T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-41001017001,1939-01-01T00:00Z,1945-02-28T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-41001017001,1939-01-01T00:00Z,1945-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-41001017001,1939-01-01T00:00Z,1945-02-28T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-41001021001,1886-09-07T00:00Z,1889-12-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001021001,1886-06-01T00:00Z,1889-12-31T23:59Z,API30,Index předchozích srážek,mm,1.62,"07:00",
DLY,0-203-0-41001021001,1886-06-01T00:00Z,1889-12-31T23:59Z,SRA,Srážka,mm,1.62,"07:00",
DLY,0-203-0-41001021001,1887-08-01T00:00Z,1890-12-31T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001021001,1887-08-01T00:00Z,1890-12-31T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001021001,1891-11-01T00:00Z,1892-10-31T23:59Z,F,Rychlost větru,m/s,0,"AVG,07:00,14:00,21:00",
DLY,0-203-0-41001021001,1891-11-01T00:00Z,1892-10-31T23:59Z,D10,Směr větru des,stupně/10,0,"07:00,14:00,21:00",
DLY,0-203-0-41001021001,1891-11-01T00:00Z,1892-10-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
